"","HINS1","HINS2","HICOV","SCHL","ENG","English","Education","Work_Insurance","Private_Insurance","Health_Insurance_Covered"
"13873",1,1,1,21,1,"Very Well","Bachelor's degree","Yes","Yes","Yes"
"13874",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"13875",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"13876",1,0,1,15,1,"Very Well","12th Grade - no diploma","Yes","No","Yes"
"13877",1,0,1,12,1,"Very Well","Grade 9","Yes","No","Yes"
"13878",1,0,1,11,1,"Very Well","Grade 8","Yes","No","Yes"
"13879",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"13880",1,1,1,20,2,"Well","Associate's degree","Yes","Yes","Yes"
"13881",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13882",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"13883",0,1,1,2,1,"Very Well","Nursery School or Pre-school","No","Yes","Yes"
"13884",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"13885",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13886",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"13887",1,0,1,4,1,"Very Well","Grade 1","Yes","No","Yes"
"13888",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"13889",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"13890",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"13891",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"13892",1,0,1,17,2,"Well","GED or alternative credential","Yes","No","Yes"
"13893",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"13894",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"13895",0,0,0,23,3,"Not Well","Professional degree beyond a bachelor's degree","No","No","No"
"13896",0,0,0,20,2,"Well","Associate's degree","No","No","No"
"13897",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"13898",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"13899",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"13900",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"13901",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"13902",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"13903",1,0,1,9,1,"Very Well","Grade 6","Yes","No","Yes"
"13904",1,0,1,19,2,"Well","1 or more years of college credit, no degree","Yes","No","Yes"
"13905",0,0,1,10,1,"Very Well","Grade 7","No","No","Yes"
"13906",0,0,1,7,3,"Not Well","Grade 4","No","No","Yes"
"13907",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"13908",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13909",1,0,1,16,3,"Not Well","Regular high school diploma","Yes","No","Yes"
"13910",0,0,1,8,1,"Very Well","Grade 5","No","No","Yes"
"13911",0,0,1,2,1,"Very Well","Nursery School or Pre-school","No","No","Yes"
"13912",0,0,0,20,4,"Not at all","Associate's degree","No","No","No"
"13913",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13914",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13915",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"13916",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"13917",1,0,1,20,3,"Not Well","Associate's degree","Yes","No","Yes"
"13918",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"13919",1,0,1,14,2,"Well","Grade 11","Yes","No","Yes"
"13920",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"13921",1,1,1,21,1,"Very Well","Bachelor's degree","Yes","Yes","Yes"
"13922",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"13923",0,0,1,20,3,"Not Well","Associate's degree","No","No","Yes"
"13924",1,0,1,1,4,"Not at all","No Schooling Completed","Yes","No","Yes"
"13925",0,0,0,16,4,"Not at all","Regular high school diploma","No","No","No"
"13926",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"13927",0,1,1,15,1,"Very Well","12th Grade - no diploma","No","Yes","Yes"
"13928",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13929",1,0,1,24,2,"Well","Doctorate degree","Yes","No","Yes"
"13930",1,0,1,19,3,"Not Well","1 or more years of college credit, no degree","Yes","No","Yes"
"13931",1,0,1,5,3,"Not Well","Grade 2","Yes","No","Yes"
"13932",1,0,1,3,3,"Not Well","Kindergarten","Yes","No","Yes"
"13933",0,0,0,21,2,"Well","Bachelor's degree","No","No","No"
"13934",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"13935",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"13936",1,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","Yes","Yes"
"13937",0,1,1,23,3,"Not Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"13938",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"13939",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"13940",0,0,1,5,1,"Very Well","Grade 2","No","No","Yes"
"13941",0,0,1,1,1,"Very Well","No Schooling Completed","No","No","Yes"
"13942",0,0,1,6,2,"Well","Grade 3","No","No","Yes"
"13943",0,0,1,12,4,"Not at all","Grade 9","No","No","Yes"
"13944",0,0,1,12,1,"Very Well","Grade 9","No","No","Yes"
"13945",0,0,1,6,1,"Very Well","Grade 3","No","No","Yes"
"13946",0,0,0,6,3,"Not Well","Grade 3","No","No","No"
"13947",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"13948",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13949",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"13950",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"13951",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13952",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"13953",0,1,1,20,1,"Very Well","Associate's degree","No","Yes","Yes"
"13954",0,1,1,19,2,"Well","1 or more years of college credit, no degree","No","Yes","Yes"
"13955",0,0,1,7,4,"Not at all","Grade 4","No","No","Yes"
"13956",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"13957",1,0,1,16,3,"Not Well","Regular high school diploma","Yes","No","Yes"
"13958",0,0,1,19,3,"Not Well","1 or more years of college credit, no degree","No","No","Yes"
"13959",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"13960",1,0,1,10,2,"Well","Grade 7","Yes","No","Yes"
"13961",0,1,1,21,3,"Not Well","Bachelor's degree","No","Yes","Yes"
"13962",0,0,1,21,3,"Not Well","Bachelor's degree","No","No","Yes"
"13963",0,1,1,16,2,"Well","Regular high school diploma","No","Yes","Yes"
"13964",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"13965",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"13966",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"13967",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"13968",1,0,1,13,2,"Well","Grade 10","Yes","No","Yes"
"13969",1,0,1,9,2,"Well","Grade 6","Yes","No","Yes"
"13970",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"13971",0,0,1,8,1,"Very Well","Grade 5","No","No","Yes"
"13972",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"13973",1,1,1,24,1,"Very Well","Doctorate degree","Yes","Yes","Yes"
"13974",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13975",1,0,1,19,2,"Well","1 or more years of college credit, no degree","Yes","No","Yes"
"13976",1,0,1,19,2,"Well","1 or more years of college credit, no degree","Yes","No","Yes"
"13977",1,0,1,19,2,"Well","1 or more years of college credit, no degree","Yes","No","Yes"
"13978",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"13979",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"13980",0,0,0,8,1,"Very Well","Grade 5","No","No","No"
"13981",0,0,0,8,1,"Very Well","Grade 5","No","No","No"
"13982",0,1,1,1,1,"Very Well","No Schooling Completed","No","Yes","Yes"
"13983",0,0,0,22,1,"Very Well","Master's degree","No","No","No"
"13984",0,0,0,22,2,"Well","Master's degree","No","No","No"
"13985",0,1,1,6,2,"Well","Grade 3","No","Yes","Yes"
"13986",0,0,0,8,3,"Not Well","Grade 5","No","No","No"
"13987",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"13988",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13989",1,0,1,11,1,"Very Well","Grade 8","Yes","No","Yes"
"13990",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"13991",0,1,1,22,3,"Not Well","Master's degree","No","Yes","Yes"
"13992",0,1,1,10,1,"Very Well","Grade 7","No","Yes","Yes"
"13993",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"13994",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"13995",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"13996",1,0,1,6,2,"Well","Grade 3","Yes","No","Yes"
"13997",1,0,1,3,2,"Well","Kindergarten","Yes","No","Yes"
"13998",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"13999",1,1,1,19,2,"Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"14000",1,1,1,21,2,"Well","Bachelor's degree","Yes","Yes","Yes"
"14001",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"14002",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"14003",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"14004",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"14005",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"14006",0,1,1,24,1,"Very Well","Doctorate degree","No","Yes","Yes"
"14007",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"14008",0,0,1,17,2,"Well","GED or alternative credential","No","No","Yes"
"14009",0,0,1,13,2,"Well","Grade 10","No","No","Yes"
"14010",0,0,1,13,1,"Very Well","Grade 10","No","No","Yes"
"14011",0,0,1,4,2,"Well","Grade 1","No","No","Yes"
"14012",0,0,1,1,2,"Well","No Schooling Completed","No","No","Yes"
"14013",0,0,1,9,4,"Not at all","Grade 6","No","No","Yes"
"14014",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"14015",0,1,1,14,3,"Not Well","Grade 11","No","Yes","Yes"
"14016",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14017",0,0,0,12,2,"Well","Grade 9","No","No","No"
"14018",0,0,0,21,3,"Not Well","Bachelor's degree","No","No","No"
"14019",0,0,0,19,2,"Well","1 or more years of college credit, no degree","No","No","No"
"14020",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"14021",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"14022",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"14023",0,1,1,1,2,"Well","No Schooling Completed","No","Yes","Yes"
"14024",0,0,0,20,1,"Very Well","Associate's degree","No","No","No"
"14025",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"14026",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"14027",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"14028",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"14029",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"14030",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"14031",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"14032",0,0,0,18,1,"Very Well","Some college, but less than 1 year","No","No","No"
"14033",0,0,1,7,1,"Very Well","Grade 4","No","No","Yes"
"14034",0,0,1,22,2,"Well","Master's degree","No","No","Yes"
"14035",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"14036",1,0,1,19,2,"Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14037",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"14038",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"14039",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"14040",1,0,1,19,2,"Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14041",1,0,1,7,2,"Well","Grade 4","Yes","No","Yes"
"14042",1,0,1,5,2,"Well","Grade 2","Yes","No","Yes"
"14043",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"14044",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"14045",0,0,0,1,3,"Not Well","No Schooling Completed","No","No","No"
"14046",1,0,1,17,2,"Well","GED or alternative credential","Yes","No","Yes"
"14047",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"14048",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"14049",0,0,1,5,1,"Very Well","Grade 2","No","No","Yes"
"14050",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14051",0,0,0,19,2,"Well","1 or more years of college credit, no degree","No","No","No"
"14052",0,0,0,15,2,"Well","12th Grade - no diploma","No","No","No"
"14053",0,0,1,4,2,"Well","Grade 1","No","No","Yes"
"14054",0,0,0,14,2,"Well","Grade 11","No","No","No"
"14055",0,1,1,22,2,"Well","Master's degree","No","Yes","Yes"
"14056",0,1,1,22,2,"Well","Master's degree","No","Yes","Yes"
"14057",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"14058",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"14059",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"14060",0,0,0,8,3,"Not Well","Grade 5","No","No","No"
"14061",0,0,0,5,2,"Well","Grade 2","No","No","No"
"14062",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"14063",1,1,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"14064",1,1,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"14065",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"14066",0,0,1,22,2,"Well","Master's degree","No","No","Yes"
"14067",0,0,1,5,1,"Very Well","Grade 2","No","No","Yes"
"14068",0,0,1,23,2,"Well","Professional degree beyond a bachelor's degree","No","No","Yes"
"14069",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"14070",0,1,1,19,3,"Not Well","1 or more years of college credit, no degree","No","Yes","Yes"
"14071",0,1,1,16,3,"Not Well","Regular high school diploma","No","Yes","Yes"
"14072",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"14073",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"14074",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14075",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14076",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"14077",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14078",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"14079",0,0,0,15,1,"Very Well","12th Grade - no diploma","No","No","No"
"14080",0,0,0,17,1,"Very Well","GED or alternative credential","No","No","No"
"14081",0,0,0,17,1,"Very Well","GED or alternative credential","No","No","No"
"14082",0,0,0,17,1,"Very Well","GED or alternative credential","No","No","No"
"14083",0,0,0,21,2,"Well","Bachelor's degree","No","No","No"
"14084",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"14085",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"14086",0,1,1,6,2,"Well","Grade 3","No","Yes","Yes"
"14087",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"14088",0,0,1,10,2,"Well","Grade 7","No","No","Yes"
"14089",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"14090",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"14091",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"14092",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"14093",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"14094",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"14095",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"14096",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"14097",0,0,1,1,4,"Not at all","No Schooling Completed","No","No","Yes"
"14098",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"14099",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"14100",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"14101",0,0,1,14,2,"Well","Grade 11","No","No","Yes"
"14102",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"14103",0,0,1,13,1,"Very Well","Grade 10","No","No","Yes"
"14104",0,0,1,10,1,"Very Well","Grade 7","No","No","Yes"
"14105",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"14106",0,0,1,21,3,"Not Well","Bachelor's degree","No","No","Yes"
"14107",0,0,1,21,2,"Well","Bachelor's degree","No","No","Yes"
"14108",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"14109",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14110",1,1,1,9,1,"Very Well","Grade 6","Yes","Yes","Yes"
"14111",1,1,1,19,2,"Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"14112",1,1,1,12,1,"Very Well","Grade 9","Yes","Yes","Yes"
"14113",0,0,1,17,1,"Very Well","GED or alternative credential","No","No","Yes"
"14114",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"14115",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"14116",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"14117",0,0,0,12,2,"Well","Grade 9","No","No","No"
"14118",0,0,1,13,1,"Very Well","Grade 10","No","No","Yes"
"14119",0,0,1,10,1,"Very Well","Grade 7","No","No","Yes"
"14120",0,0,0,9,3,"Not Well","Grade 6","No","No","No"
"14121",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"14122",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"14123",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"14124",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"14125",1,1,1,21,2,"Well","Bachelor's degree","Yes","Yes","Yes"
"14126",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"14127",1,1,1,21,2,"Well","Bachelor's degree","Yes","Yes","Yes"
"14128",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"14129",1,0,1,19,3,"Not Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14130",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"14131",1,1,1,13,1,"Very Well","Grade 10","Yes","Yes","Yes"
"14132",0,0,1,12,2,"Well","Grade 9","No","No","Yes"
"14133",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"14134",0,0,1,14,1,"Very Well","Grade 11","No","No","Yes"
"14135",0,0,1,11,3,"Not Well","Grade 8","No","No","Yes"
"14136",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"14137",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"14138",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"14139",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"14140",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14141",0,0,1,12,1,"Very Well","Grade 9","No","No","Yes"
"14142",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"14143",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"14144",0,0,1,12,1,"Very Well","Grade 9","No","No","Yes"
"14145",0,0,0,12,3,"Not Well","Grade 9","No","No","No"
"14146",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"14147",0,0,0,18,1,"Very Well","Some college, but less than 1 year","No","No","No"
"14148",0,0,1,18,1,"Very Well","Some college, but less than 1 year","No","No","Yes"
"14149",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"14150",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"14151",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"14152",0,1,1,18,1,"Very Well","Some college, but less than 1 year","No","Yes","Yes"
"14153",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"14154",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
