"","HINS1","HINS2","HICOV","SCHL","ENG","English","Education","Work_Insurance","Private_Insurance","Health_Insurance_Covered"
"1762",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"1763",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"1764",1,0,1,20,2,"Well","Associate's degree","Yes","No","Yes"
"1765",0,0,0,8,1,"Very Well","Grade 5","No","No","No"
"1766",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"1767",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"1768",1,0,1,18,2,"Well","Some college, but less than 1 year","Yes","No","Yes"
"1769",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"1770",0,0,0,12,3,"Not Well","Grade 9","No","No","No"
"1771",0,0,0,12,3,"Not Well","Grade 9","No","No","No"
"1772",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"1773",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"1774",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1775",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"1776",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"1777",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1778",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"1779",1,0,1,13,1,"Very Well","Grade 10","Yes","No","Yes"
"1780",0,0,1,15,2,"Well","12th Grade - no diploma","No","No","Yes"
"1781",0,0,1,12,3,"Not Well","Grade 9","No","No","Yes"
"1782",0,0,1,2,1,"Very Well","Nursery School or Pre-school","No","No","Yes"
"1783",0,0,1,20,2,"Well","Associate's degree","No","No","Yes"
"1784",0,0,0,13,4,"Not at all","Grade 10","No","No","No"
"1785",0,0,1,14,1,"Very Well","Grade 11","No","No","Yes"
"1786",0,0,1,7,1,"Very Well","Grade 4","No","No","Yes"
"1787",0,0,1,15,2,"Well","12th Grade - no diploma","No","No","Yes"
"1788",0,0,1,10,2,"Well","Grade 7","No","No","Yes"
"1789",1,0,1,17,1,"Very Well","GED or alternative credential","Yes","No","Yes"
"1790",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"1791",0,0,1,14,4,"Not at all","Grade 11","No","No","Yes"
"1792",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1793",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"1794",1,1,1,22,3,"Not Well","Master's degree","Yes","Yes","Yes"
"1795",0,0,0,22,2,"Well","Master's degree","No","No","No"
"1796",0,1,1,22,2,"Well","Master's degree","No","Yes","Yes"
"1797",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"1798",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"1799",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1800",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1801",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1802",1,0,1,24,2,"Well","Doctorate degree","Yes","No","Yes"
"1803",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"1804",0,0,0,22,1,"Very Well","Master's degree","No","No","No"
"1805",0,0,0,21,4,"Not at all","Bachelor's degree","No","No","No"
"1806",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"1807",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1808",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1809",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"1810",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1811",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1812",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"1813",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1814",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1815",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1816",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1817",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1818",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1819",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1820",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1821",1,0,1,4,1,"Very Well","Grade 1","Yes","No","Yes"
"1822",1,0,1,3,1,"Very Well","Kindergarten","Yes","No","Yes"
"1823",1,0,1,17,1,"Very Well","GED or alternative credential","Yes","No","Yes"
"1824",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"1825",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"1826",0,0,1,18,3,"Not Well","Some college, but less than 1 year","No","No","Yes"
"1827",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1828",1,0,1,6,1,"Very Well","Grade 3","Yes","No","Yes"
"1829",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"1830",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"1831",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1832",0,0,1,1,1,"Very Well","No Schooling Completed","No","No","Yes"
"1833",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1834",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1835",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1836",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"1837",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"1838",0,0,1,24,1,"Very Well","Doctorate degree","No","No","Yes"
"1839",0,1,1,22,2,"Well","Master's degree","No","Yes","Yes"
"1840",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"1841",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1842",1,1,1,18,1,"Very Well","Some college, but less than 1 year","Yes","Yes","Yes"
"1843",0,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","Yes"
"1844",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1845",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"1846",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"1847",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1848",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1849",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"1850",0,0,1,14,1,"Very Well","Grade 11","No","No","Yes"
"1851",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1852",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"1853",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1854",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"1855",0,0,0,21,2,"Well","Bachelor's degree","No","No","No"
"1856",0,0,1,1,2,"Well","No Schooling Completed","No","No","Yes"
"1857",0,0,0,1,3,"Not Well","No Schooling Completed","No","No","No"
"1858",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"1859",1,0,1,15,3,"Not Well","12th Grade - no diploma","Yes","No","Yes"
"1860",1,0,1,15,3,"Not Well","12th Grade - no diploma","Yes","No","Yes"
"1861",0,0,1,9,3,"Not Well","Grade 6","No","No","Yes"
"1862",0,0,1,9,3,"Not Well","Grade 6","No","No","Yes"
"1863",0,0,1,9,2,"Well","Grade 6","No","No","Yes"
"1864",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"1865",0,0,1,12,1,"Very Well","Grade 9","No","No","Yes"
"1866",0,0,0,12,4,"Not at all","Grade 9","No","No","No"
"1867",1,0,1,12,1,"Very Well","Grade 9","Yes","No","Yes"
"1868",0,0,0,9,3,"Not Well","Grade 6","No","No","No"
"1869",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"1870",0,0,0,20,1,"Very Well","Associate's degree","No","No","No"
"1871",0,0,0,20,1,"Very Well","Associate's degree","No","No","No"
"1872",0,0,0,17,1,"Very Well","GED or alternative credential","No","No","No"
"1873",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"1874",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"1875",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"1876",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"1877",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1878",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"1879",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"1880",0,1,1,19,2,"Well","1 or more years of college credit, no degree","No","Yes","Yes"
"1881",0,1,1,23,3,"Not Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"1882",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"1883",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"1884",0,0,0,11,4,"Not at all","Grade 8","No","No","No"
"1885",0,0,0,11,4,"Not at all","Grade 8","No","No","No"
"1886",0,0,0,13,4,"Not at all","Grade 10","No","No","No"
"1887",0,0,0,15,4,"Not at all","12th Grade - no diploma","No","No","No"
"1888",0,0,0,14,4,"Not at all","Grade 11","No","No","No"
"1889",0,0,0,9,2,"Well","Grade 6","No","No","No"
"1890",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1891",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1892",1,0,1,9,1,"Very Well","Grade 6","Yes","No","Yes"
"1893",0,1,1,16,2,"Well","Regular high school diploma","No","Yes","Yes"
"1894",0,1,1,16,3,"Not Well","Regular high school diploma","No","Yes","Yes"
"1895",0,1,1,12,2,"Well","Grade 9","No","Yes","Yes"
"1896",0,1,1,7,1,"Very Well","Grade 4","No","Yes","Yes"
"1897",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"1898",0,1,1,21,3,"Not Well","Bachelor's degree","No","Yes","Yes"
"1899",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"1900",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"1901",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1902",1,0,1,12,1,"Very Well","Grade 9","Yes","No","Yes"
"1903",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"1904",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"1905",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"1906",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1907",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1908",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"1909",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1910",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"1911",1,0,1,9,3,"Not Well","Grade 6","Yes","No","Yes"
"1912",0,0,1,11,3,"Not Well","Grade 8","No","No","Yes"
"1913",0,0,1,9,2,"Well","Grade 6","No","No","Yes"
"1914",1,0,1,3,2,"Well","Kindergarten","Yes","No","Yes"
"1915",0,0,1,9,3,"Not Well","Grade 6","No","No","Yes"
"1916",0,0,1,12,1,"Very Well","Grade 9","No","No","Yes"
"1917",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1918",1,0,1,24,3,"Not Well","Doctorate degree","Yes","No","Yes"
"1919",1,0,1,3,1,"Very Well","Kindergarten","Yes","No","Yes"
"1920",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"1921",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"1922",0,0,1,17,1,"Very Well","GED or alternative credential","No","No","Yes"
"1923",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"1924",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1925",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"1926",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"1927",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"1928",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"1929",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"1930",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"1931",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"1932",1,0,1,20,2,"Well","Associate's degree","Yes","No","Yes"
"1933",1,0,1,1,4,"Not at all","No Schooling Completed","Yes","No","Yes"
"1934",0,0,0,22,1,"Very Well","Master's degree","No","No","No"
"1935",0,0,0,24,1,"Very Well","Doctorate degree","No","No","No"
"1936",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1937",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1938",1,0,1,3,3,"Not Well","Kindergarten","Yes","No","Yes"
"1939",1,0,1,3,3,"Not Well","Kindergarten","Yes","No","Yes"
"1940",1,0,1,3,3,"Not Well","Kindergarten","Yes","No","Yes"
"1941",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1942",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1943",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"1944",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1945",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1946",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1947",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"1948",0,0,0,12,3,"Not Well","Grade 9","No","No","No"
"1949",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"1950",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1951",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1952",1,0,1,8,1,"Very Well","Grade 5","Yes","No","Yes"
"1953",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"1954",0,0,1,22,2,"Well","Master's degree","No","No","Yes"
"1955",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1956",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1957",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"1958",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1959",0,1,1,24,2,"Well","Doctorate degree","No","Yes","Yes"
"1960",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1961",1,0,1,12,1,"Very Well","Grade 9","Yes","No","Yes"
"1962",1,0,1,9,1,"Very Well","Grade 6","Yes","No","Yes"
"1963",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"1964",1,0,1,14,2,"Well","Grade 11","Yes","No","Yes"
"1965",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"1966",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1967",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"1968",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"1969",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1970",1,0,1,24,2,"Well","Doctorate degree","Yes","No","Yes"
"1971",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"1972",1,0,1,7,1,"Very Well","Grade 4","Yes","No","Yes"
"1973",0,0,0,12,2,"Well","Grade 9","No","No","No"
"1974",1,0,1,12,3,"Not Well","Grade 9","Yes","No","Yes"
"1975",0,0,1,5,1,"Very Well","Grade 2","No","No","Yes"
"1976",0,0,0,12,3,"Not Well","Grade 9","No","No","No"
"1977",0,0,0,12,4,"Not at all","Grade 9","No","No","No"
"1978",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1979",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"1980",0,0,1,18,1,"Very Well","Some college, but less than 1 year","No","No","Yes"
"1981",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"1982",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1983",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"1984",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1985",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1986",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1987",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"1988",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1989",0,0,1,9,4,"Not at all","Grade 6","No","No","Yes"
"1990",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"1991",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1992",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"1993",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"1994",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"1995",1,0,1,2,2,"Well","Nursery School or Pre-school","Yes","No","Yes"
"1996",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"1997",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"1998",0,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","Yes"
"1999",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"2000",1,1,1,16,2,"Well","Regular high school diploma","Yes","Yes","Yes"
"2001",0,1,1,18,1,"Very Well","Some college, but less than 1 year","No","Yes","Yes"
"2002",1,1,1,20,1,"Very Well","Associate's degree","Yes","Yes","Yes"
"2003",0,0,1,9,1,"Very Well","Grade 6","No","No","Yes"
"2004",0,0,1,11,2,"Well","Grade 8","No","No","Yes"
"2005",1,0,1,5,2,"Well","Grade 2","Yes","No","Yes"
"2006",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2007",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2008",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2009",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2010",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2011",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"2012",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2013",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2014",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"2015",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2016",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2017",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2018",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"2019",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"2020",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"2021",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2022",1,0,1,18,3,"Not Well","Some college, but less than 1 year","Yes","No","Yes"
"2023",0,0,1,12,3,"Not Well","Grade 9","No","No","Yes"
"2024",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"2025",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"2026",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2027",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2028",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"2029",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2030",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"2031",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2032",1,0,1,9,1,"Very Well","Grade 6","Yes","No","Yes"
"2033",1,0,1,6,1,"Very Well","Grade 3","Yes","No","Yes"
"2034",1,1,1,24,1,"Very Well","Doctorate degree","Yes","Yes","Yes"
"2035",1,1,1,24,1,"Very Well","Doctorate degree","Yes","Yes","Yes"
"2036",1,0,1,18,2,"Well","Some college, but less than 1 year","Yes","No","Yes"
"2037",1,1,1,21,2,"Well","Bachelor's degree","Yes","Yes","Yes"
"2038",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"2039",0,0,1,13,1,"Very Well","Grade 10","No","No","Yes"
"2040",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"2041",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2042",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"2043",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2044",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"2045",1,1,1,11,3,"Not Well","Grade 8","Yes","Yes","Yes"
"2046",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"2047",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"2048",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2049",0,1,1,16,2,"Well","Regular high school diploma","No","Yes","Yes"
"2050",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"2051",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2052",0,1,1,19,2,"Well","1 or more years of college credit, no degree","No","Yes","Yes"
